iter	Passed	Remaining
6333	69399	40167
6334	69415	40158
6335	69425	40147
6336	69438	40137
6337	69448	40126
6338	69458	40114
6339	69470	40104
6340	69482	40094
6341	69494	40083
6342	69508	40074
6343	69520	40064
6344	69531	40053
6345	69543	40042
6346	69556	40033
6347	69568	40022
6348	69581	40012
6349	69592	40001
6350	69604	39991
6351	69616	39981
6352	69626	39969
6353	69637	39959
6354	69649	39948
6355	69659	39936
6356	69669	39925
6357	69680	39914
6358	69691	39903
6359	69702	39892
6360	69713	39881
6361	69724	39870
6362	69734	39859
6363	69744	39848
6364	69754	39836
6365	69765	39825
6366	69776	39814
6367	69787	39803
6368	69798	39792
6369	69807	39780
6370	69880	39804
6371	69902	39800
6372	69913	39789
6373	69923	39777
6374	69934	39766
6375	69945	39755
6376	69954	39743
6377	69965	39732
6378	69977	39722
6379	69988	39711
6380	70000	39700
6381	70011	39690
6382	70022	39679
6383	70033	39667
6384	70043	39656
6385	70053	39645
6386	70064	39634
6387	70075	39622
6388	70084	39610
6389	70094	39599
6390	70104	39587
6391	70114	39576
6392	70125	39565
6393	70135	39553
6394	70146	39542
6395	70156	39531
6396	70166	39520
6397	70176	39508
6398	70186	39496
6399	70196	39485
6400	70207	39474
6401	70216	39462
6402	70227	39451
6403	70237	39440
6404	70247	39428
6405	70257	39417
6406	70270	39407
6407	70280	39395
6408	70290	39384
6409	70300	39372
6410	70311	39361
6411	70320	39349
6412	70329	39337
6413	70339	39326
6414	70348	39313
6415	70359	39302
6416	70369	39291
6417	70379	39279
6418	70389	39268
6419	70398	39256
6420	70409	39245
6421	70419	39233
6422	70428	39222
6423	70440	39211
6424	70449	39199
6425	70459	39188
6426	70470	39176
6427	70479	39164
6428	70489	39153
6429	70498	39141
6430	70509	39130
6431	70519	39118
6432	70528	39106
6433	70640	39151
6434	70655	39143
6435	70669	39133
6436	70680	39122
6437	70692	39112
6438	70704	39102
6439	70716	39091
6440	70729	39082
6441	70740	39071
6442	70751	39060
6443	70762	39048
6444	70773	39038
6445	70785	39027
6446	70795	39015
6447	70806	39005
6448	70819	38995
6449	70831	38984
6450	70841	38973
6451	70853	38962
6452	70864	38951
6453	70876	38941
6454	70887	38930
6455	70899	38919
6456	70910	38908
6457	70922	38898
6458	70933	38887
6459	70944	38876
6460	70956	38866
6461	70967	38855
6462	70980	38845
6463	70990	38834
6464	71003	38823
6465	71014	38813
6466	71028	38803
6467	71039	38792
6468	71051	38782
6469	71064	38772
6470	71078	38762
6471	71090	38752
6472	71104	38743
6473	71115	38732
6474	71127	38721
6475	71138	38710
6476	71150	38700
6477	71161	38689
6478	71172	38678
6479	71184	38667
6480	71195	38657
6481	71207	38646
6482	71218	38635
6483	71229	38624
6484	71241	38614
6485	71252	38603
6486	71263	38592
6487	71275	38581
6488	71286	38570
6489	71296	38559
6490	71308	38548
6491	71317	38537
6492	71328	38526
6493	71339	38514
6494	71348	38502
6495	71358	38491
6496	71367	38479
6497	71378	38468
6498	71387	38456
6499	71396	38444
6500	71406	38432
6501	71414	38420
6502	71425	38409
6503	71435	38397
6504	71445	38386
6505	71455	38374
6506	71463	38362
6507	71476	38352
6508	71485	38340
6509	71495	38328
6510	71506	38317
6511	71516	38306
6512	71527	38295
6513	71537	38283
6514	71545	38271
6515	71555	38259
6516	71564	38247
6517	71574	38236
6518	71583	38224
6519	71593	38212
6520	71602	38200
6521	71611	38188
6522	71621	38176
6523	71629	38164
6524	71640	38153
6525	71649	38141
6526	71658	38129
6527	71667	38117
6528	71676	38104
6529	71685	38093
6530	71694	38081
6531	71704	38069
6532	71714	38058
6533	71722	38045
6534	71731	38033
6535	71742	38022
6536	71752	38011
6537	71762	37999
6538	71771	37987
6539	71780	37975
6540	71789	37963
6541	71799	37951
6542	71808	37939
6543	71818	37928
6544	71827	37916
6545	71837	37905
6546	71846	37893
6547	71856	37881
6548	71867	37870
6549	71879	37860
6550	71892	37850
6551	71903	37839
6552	71915	37828
6553	71926	37817
6554	71939	37807
6555	71950	37796
6556	71962	37786
6557	71973	37775
6558	71984	37764
6559	71995	37753
6560	72006	37742
6561	72017	37731
6562	72028	37720
6563	72038	37709
6564	72050	37698
6565	72060	37687
6566	72070	37675
6567	72080	37664
6568	72090	37653
6569	72100	37641
6570	72109	37629
6571	72119	37617
6572	72129	37606
6573	72138	37594
6574	72148	37583
6575	72158	37571
6576	72168	37559
6577	72177	37548
6578	72186	37536
6579	72197	37524
6580	72206	37512
6581	72215	37501
6582	72225	37489
6583	72235	37478
6584	72245	37466
6585	72253	37454
6586	72265	37443
6587	72276	37432
6588	72287	37422
6589	72297	37410
6590	72307	37398
6591	72316	37386
6592	72326	37375
6593	72335	37363
6594	72345	37352
6595	72354	37340
6596	72364	37328
6597	72374	37316
6598	72383	37304
6599	72393	37293
6600	72403	37281
6601	72412	37270
6602	72421	37258
6603	72431	37246
6604	72440	37234
6605	72449	37222
6606	72460	37211
6607	72469	37199
6608	72478	37187
6609	72487	37175
6610	72496	37164
6611	72506	37152
6612	72514	37140
6613	72524	37128
6614	72535	37117
6615	72544	37105
6616	72553	37093
6617	72562	37081
6618	72573	37070
6619	72583	37059
6620	72593	37047
6621	72603	37036
6622	72613	37024
6623	72624	37014
6624	72636	37003
6625	72646	36991
6626	72658	36981
6627	72670	36971
6628	72682	36960
6629	72691	36948
6630	72701	36937
6631	72710	36925
6632	72720	36914
6633	72731	36902
6634	72740	36891
6635	72751	36880
6636	72762	36869
6637	72776	36859
6638	72787	36848
6639	72799	36838
6640	72812	36828
6641	72824	36818
6642	72838	36808
6643	72849	36797
6644	72861	36787
6645	72872	36776
6646	72885	36766
6647	72896	36755
6648	72908	36744
6649	72918	36733
6650	72929	36722
6651	72939	36711
6652	72950	36700
6653	72961	36689
6654	72971	36677
6655	72982	36666
6656	72994	36656
6657	73003	36644
6658	73014	36633
6659	73025	36622
6660	73036	36611
6661	73047	36600
6662	73057	36589
6663	73069	36578
6664	73080	36567
6665	73091	36556
6666	73101	36545
6667	73110	36533
6668	73120	36521
6669	73130	36510
6670	73142	36499
6671	73232	36528
6672	73247	36519
6673	73258	36508
6674	73269	36497
6675	73280	36486
6676	73289	36474
6677	73298	36462
6678	73310	36451
6679	73320	36440
6680	73333	36430
6681	73344	36419
6682	73353	36407
6683	73362	36395
6684	73373	36384
6685	73383	36373
6686	73393	36362
6687	73404	36350
6688	73413	36338
6689	73423	36327
6690	73435	36317
6691	73446	36306
6692	73458	36295
6693	73474	36287
6694	73486	36276
6695	73499	36266
6696	73510	36256
6697	73522	36245
6698	73534	36234
6699	73545	36224
6700	73556	36212
6701	73567	36201
6702	73579	36191
6703	73591	36181
6704	73602	36170
6705	73612	36158
6706	73625	36148
6707	73638	36138
6708	73649	36127
6709	73659	36116
6710	73670	36105
6711	73681	36094
6712	73692	36083
6713	73702	36071
6714	73713	36061
6715	73724	36049
6716	73734	36038
6717	73744	36026
6718	73756	36016
6719	73768	36005
6720	73779	35995
6721	73791	35984
6722	73804	35974
6723	73816	35964
6724	73828	35953
6725	73838	35942
6726	73850	35931
6727	73863	35921
6728	73874	35910
6729	73885	35899
6730	73895	35888
6731	73906	35877
6732	73917	35866
6733	73930	35856
6734	73942	35846
6735	73954	35835
6736	73965	35824
6737	73976	35813
6738	73985	35801
6739	73995	35790
6740	74007	35779
6741	74016	35767
6742	74026	35756
6743	74038	35745
6744	74048	35734
6745	74059	35723
6746	74069	35711
6747	74079	35700
6748	74089	35688
6749	74099	35677
6750	74109	35666
6751	74119	35654
6752	74130	35643
6753	74143	35633
6754	74155	35623
6755	74166	35612
6756	74179	35602
6757	74191	35591
6758	74202	35580
6759	74213	35569
6760	74224	35558
6761	74236	35548
6762	74248	35538
6763	74259	35526
6764	74271	35516
6765	74282	35505
6766	74293	35494
6767	74305	35483
6768	74318	35473
6769	74332	35464
6770	74344	35453
6771	74355	35443
6772	74368	35433
6773	74379	35422
6774	74391	35411
6775	74406	35402
6776	74418	35392
6777	74430	35381
6778	74442	35370
6779	74453	35360
6780	74465	35349
6781	74476	35338
6782	74489	35328
6783	74501	35317
6784	74512	35307
6785	74524	35296
6786	74536	35285
6787	74548	35275
6788	74560	35264
6789	74571	35253
6790	74584	35244
6791	74596	35233
6792	74608	35223
6793	74619	35212
6794	74630	35201
6795	74643	35191
6796	74656	35181
6797	74669	35170
6798	74680	35160
6799	74692	35149
6800	74706	35139
6801	74718	35129
6802	74731	35119
6803	74744	35109
6804	74754	35098
6805	74767	35087
6806	74778	35076
6807	74791	35066
6808	74803	35056
6809	74816	35046
6810	74828	35035
6811	74841	35025
6812	74852	35014
6813	74863	35003
6814	74874	34992
6815	74885	34981
6816	74895	34970
6817	74905	34958
6818	74916	34947
6819	74926	34936
6820	74939	34926
6821	74949	34914
6822	74961	34904
6823	74971	34893
6824	74981	34881
6825	74992	34870
6826	75003	34859
6827	75012	34847
6828	75023	34836
6829	75033	34825
6830	75044	34814
6831	75055	34803
6832	75065	34791
6833	75076	34780
6834	75086	34769
6835	75096	34758
6836	75108	34747
6837	75121	34737
6838	75130	34725
6839	75142	34714
6840	75153	34704
6841	75163	34692
6842	75174	34681
6843	75183	34669
6844	75192	34657
6845	75202	34646
6846	75211	34634
6847	75221	34623
6848	75231	34611
6849	75241	34600
6850	75252	34589
6851	75261	34577
6852	75271	34565
6853	75280	34553
6854	75290	34542
6855	75300	34531
6856	75309	34519
6857	75318	34507
6858	75328	34495
6859	75338	34484
6860	75348	34472
6861	75358	34461
6862	75368	34449
6863	75377	34438
6864	75385	34426
6865	75394	34413
6866	75402	34401
6867	75411	34389
6868	75419	34377
6869	75429	34365
6870	75438	34354
6871	75448	34342
6872	75457	34330
6873	75466	34319
6874	75476	34307
6875	75485	34295
6876	75494	34283
6877	75503	34272
6878	75515	34261
6879	75526	34250
6880	75535	34238
6881	75545	34227
6882	75555	34215
6883	75565	34204
6884	75575	34192
6885	75584	34180
6886	75593	34169
6887	75602	34157
6888	75612	34145
6889	75620	34133
6890	75629	34121
6891	75639	34110
6892	75648	34098
6893	75659	34087
6894	75667	34075
6895	75678	34063
6896	75686	34051
6897	75695	34040
6898	75706	34028
6899	75715	34017
6900	75724	34005
6901	75734	33993
6902	75744	33982
6903	75753	33970
6904	75764	33959
6905	75774	33948
6906	75783	33936
6907	75793	33925
6908	75802	33913
6909	75813	33901
6910	75822	33890
6911	75832	33878
6912	75841	33867
6913	75850	33854
6914	75860	33843
6915	75869	33831
6916	75878	33820
6917	75888	33808
6918	75896	33796
6919	75909	33786
6920	75920	33775
6921	75931	33764
6922	75942	33753
6923	75954	33742
6924	75965	33731
6925	75976	33721
6926	75988	33710
6927	75999	33699
6928	76012	33689
6929	76023	33678
6930	76035	33667
6931	76046	33657
6932	76059	33646
6933	76071	33636
6934	76081	33625
6935	76093	33614
6936	76103	33603
6937	76114	33592
6938	76125	33581
6939	76135	33570
6940	76146	33558
6941	76157	33547
6942	76168	33537
6943	76179	33525
6944	76190	33515
6945	76200	33503
6946	76211	33492
6947	76222	33481
6948	76232	33470
6949	76241	33458
6950	76251	33447
6951	76261	33435
6952	76271	33424
6953	76281	33412
6954	76290	33400
6955	76302	33390
6956	76313	33379
6957	76325	33369
6958	76336	33358
6959	76347	33347
6960	76357	33335
6961	76367	33324
6962	76376	33312
6963	76386	33301
6964	76395	33289
6965	76404	33277
6966	76413	33265
6967	76422	33254
6968	76432	33242
6969	76441	33230
6970	76452	33219
6971	76461	33207
6972	76470	33196
6973	76479	33184
6974	76488	33172
6975	76497	33160
6976	76506	33148
6977	76516	33137
6978	76525	33125
6979	76534	33113
6980	76544	33102
6981	76553	33090
6982	76562	33078
6983	76571	33066
6984	76582	33056
6985	76592	33044
6986	76602	33033
6987	76612	33021
6988	76621	33010
6989	76633	32999
6990	76660	32995
6991	76687	32991
6992	76754	33004
6993	76770	32995
6994	76783	32985
6995	76794	32974
6996	76803	32962
6997	76815	32952
6998	76825	32941
6999	76835	32929
7000	76846	32918
7001	76857	32907
7002	76866	32895
7003	76877	32884
7004	76888	32873
7005	76898	32862
7006	76909	32851
7007	76919	32840
7008	76930	32829
7009	76940	32817
7010	76949	32806
7011	76960	32794
7012	76970	32783
7013	76979	32771
7014	76989	32760
7015	76999	32748
7016	77008	32737
7017	77019	32725
7018	77028	32714
7019	77037	32702
7020	77047	32691
7021	77057	32679
7022	77067	32668
7023	77077	32657
7024	77091	32647
7025	77101	32636
7026	77114	32625
7027	77126	32615
7028	77137	32604
7029	77146	32592
7030	77156	32581
7031	77165	32569
7032	77174	32557
7033	77184	32546
7034	77193	32534
7035	77204	32523
7036	77213	32511
7037	77223	32500
7038	77233	32488
7039	77243	32477
7040	77253	32466
7041	77262	32454
7042	77271	32442
7043	77282	32431
7044	77292	32419
7045	77301	32408
7046	77311	32396
7047	77321	32385
7048	77331	32374
7049	77341	32362
7050	77351	32351
7051	77360	32339
7052	77370	32328
7053	77379	32316
7054	77388	32304
7055	77398	32293
7056	77408	32281
7057	77419	32270
7058	77429	32259
7059	77438	32247
7060	77448	32236
7061	77458	32225
7062	77468	32213
7063	77479	32202
7064	77488	32190
7065	77498	32179
7066	77509	32168
7067	77520	32157
7068	77530	32146
7069	77540	32134
7070	77551	32123
7071	77560	32112
7072	77570	32100
7073	77579	32089
7074	77589	32077
7075	77598	32066
7076	77608	32054
7077	77619	32043
7078	77631	32033
7079	77647	32024
7080	77661	32014
7081	77675	32004
7082	77689	31994
7083	77701	31984
7084	77714	31974
7085	77728	31964
7086	77742	31954
7087	77755	31944
7088	77767	31934
7089	77780	31923
7090	77792	31913
7091	77804	31902
7092	77816	31892
7093	77830	31882
7094	77842	31872
7095	77854	31861
7096	77867	31851
7097	77879	31840
7098	77891	31830
7099	77906	31820
7100	77920	31811
7101	77933	31800
7102	77946	31790
7103	77959	31780
7104	77971	31770
7105	77984	31759
7106	77997	31749
7107	78011	31740
7108	78024	31729
7109	78037	31720
7110	78051	31710
7111	78065	31700
7112	78082	31692
7113	78099	31683
7114	78113	31673
7115	78127	31663
7116	78140	31653
7117	78152	31643
7118	78165	31632
7119	78179	31623
7120	78192	31612
7121	78204	31602
7122	78216	31591
7123	78229	31581
7124	78241	31571
7125	78254	31560
7126	78301	31564
7127	78340	31564
7128	78367	31560
7129	78379	31549
7130	78393	31539
7131	78406	31529
7132	78418	31519
7133	78432	31509
7134	78443	31498
7135	78455	31487
7136	78465	31476
7137	78478	31466
7138	78489	31455
7139	78501	31444
7140	78513	31433
7141	78524	31422
7142	78534	31411
7143	78543	31400
7144	78554	31388
7145	78565	31377
7146	78574	31365
7147	78584	31354
7148	78594	31343
7149	78605	31332
7150	78616	31321
7151	78626	31309
7152	78637	31298
7153	78647	31287
7154	78657	31276
7155	78668	31265
7156	78679	31253
7157	78690	31242
7158	78700	31231
7159	78710	31220
7160	78721	31209
7161	78732	31198
7162	78745	31188
7163	78755	31176
7164	78766	31165
7165	78777	31154
7166	78786	31143
7167	78796	31131
7168	78806	31120
7169	78817	31109
7170	78827	31097
7171	78836	31085
7172	78846	31074
7173	78855	31063
7174	78866	31051
7175	78876	31040
7176	78885	31028
7177	78895	31017
7178	78904	31005
7179	78914	30994
7180	78925	30983
7181	78934	30971
7182	78943	30959
7183	78953	30948
7184	78964	30937
7185	78974	30925
7186	78984	30914
7187	78995	30903
7188	79005	30892
7189	79015	30880
7190	79026	30869
7191	79035	30858
7192	79046	30847
7193	79056	30835
7194	79065	30823
7195	79074	30812
7196	79084	30800
7197	79094	30789
7198	79105	30778
7199	79114	30766
7200	79127	30756
7201	79137	30745
7202	79148	30734
7203	79159	30723
7204	79169	30711
7205	79179	30700
7206	79189	30688
7207	79198	30677
7208	79208	30666
7209	79218	30654
7210	79228	30643
7211	79237	30631
7212	79246	30619
7213	79256	30608
7214	79266	30596
7215	79276	30585
7216	79286	30574
7217	79295	30562
7218	79305	30550
7219	79314	30539
7220	79324	30527
7221	79334	30516
7222	79344	30505
7223	79355	30494
7224	79368	30484
7225	79377	30472
7226	79387	30461
7227	79397	30449
7228	79407	30438
7229	79417	30427
7230	79427	30415
7231	79438	30404
7232	79449	30393
7233	79459	30382
7234	79468	30370
7235	79477	30358
7236	79487	30347
7237	79497	30335
7238	79505	30323
7239	79515	30312
7240	79527	30301
7241	79536	30290
7242	79547	30279
7243	79556	30267
7244	79564	30255
7245	79573	30243
7246	79582	30231
7247	79590	30219
7248	79601	30208
7249	79609	30196
7250	79619	30185
7251	79628	30173
7252	79637	30161
7253	79647	30150
7254	79656	30138
7255	79665	30127
7256	79674	30115
7257	79684	30103
7258	79692	30092
7259	79702	30080
7260	79711	30068
7261	79720	30057
7262	79730	30045
7263	79738	30033
7264	79746	30021
7265	79755	30009
7266	79764	29998
7267	79773	29986
7268	79783	29974
7269	79793	29963
7270	79801	29951
7271	79810	29939
7272	79819	29928
7273	79829	29916
7274	79838	29904
7275	79847	29893
7276	79856	29881
7277	79866	29870
7278	79876	29858
7279	79884	29846
7280	79893	29835
7281	79902	29823
7282	79911	29811
7283	79924	29801
7284	79933	29789
7285	79943	29778
7286	79952	29766
7287	79962	29755
7288	79970	29743
7289	79980	29732
7290	79989	29720
7291	79999	29708
7292	80008	29697
7293	80017	29685
7294	80027	29674
7295	80037	29663
7296	80046	29651
7297	80056	29640
7298	80065	29628
7299	80075	29616
7300	80086	29605
7301	80096	29594
7302	80106	29583
7303	80115	29571
7304	80125	29560
7305	80234	29585
7306	80246	29574
7307	80258	29564
7308	80267	29552
7309	80278	29541
7310	80289	29530
7311	80299	29519
7312	80309	29507
7313	80321	29497
7314	80332	29486
7315	80343	29475
7316	80355	29464
7317	80367	29454
7318	80378	29443
7319	80389	29432
7320	80399	29420
7321	80409	29409
7322	80418	29397
7323	80428	29386
7324	80438	29375
7325	80447	29363
7326	80459	29352
7327	80469	29341
7328	80478	29329
7329	80489	29318
7330	80499	29307
7331	80510	29296
7332	80519	29284
7333	80529	29273
7334	80541	29262
7335	80552	29251
7336	80562	29240
7337	80573	29229
7338	80583	29218
7339	80593	29206
7340	80604	29195
7341	80613	29184
7342	80624	29173
7343	80634	29161
7344	80642	29150
7345	80652	29138
7346	80662	29127
7347	80673	29116
7348	80683	29104
7349	80692	29093
7350	80704	29082
7351	80716	29071
7352	80728	29061
7353	80740	29050
7354	80750	29039
7355	80761	29028
7356	80772	29017
7357	80782	29006
7358	80795	28996
7359	80808	28985
7360	80824	28976
7361	80837	28966
7362	80849	28955
7363	80859	28944
7364	80870	28933
7365	80881	28922
7366	80893	28911
7367	80906	28901
7368	80918	28890
7369	80931	28880
7370	80942	28869
7371	80954	28859
7372	80966	28848
7373	80977	28837
7374	80988	28826
7375	81000	28815
7376	81013	28805
7377	81027	28795
7378	81042	28785
7379	81055	28775
7380	81069	28765
7381	81083	28755
7382	81098	28746
7383	81116	28737
7384	81134	28729
7385	81149	28719
7386	81163	28709
7387	81176	28699
7388	81190	28689
7389	81206	28680
7390	81219	28670
7391	81233	28660
7392	81248	28650
7393	81262	28640
7394	81274	28630
7395	81287	28619
7396	81298	28608
7397	81312	28599
7398	81326	28589
7399	81340	28579
7400	81353	28568
7401	81366	28558
7402	81378	28547
7403	81391	28537
7404	81402	28526
7405	81414	28516
7406	81426	28505
7407	81438	28494
7408	81450	28484
7409	81461	28473
7410	81474	28462
7411	81489	28453
7412	81504	28443
7413	81520	28434
7414	81536	28424
7415	81550	28415
7416	81564	28405
7417	81579	28395
7418	81594	28385
7419	81608	28375
7420	81620	28365
7421	81634	28355
7422	81647	28345
7423	81659	28334
7424	81673	28324
7425	81686	28314
7426	81700	28304
7427	81712	28293
7428	81724	28283
7429	81737	28272
7430	81751	28262
7431	81766	28253
7432	81784	28244
7433	81802	28235
7434	81820	28227
7435	81835	28217
7436	81852	28208
7437	81868	28199
7438	81882	28189
7439	81896	28179
7440	81910	28169
7441	81925	28159
7442	81936	28148
7443	81947	28137
7444	81957	28126
7445	81969	28115
7446	81979	28104
7447	81989	28092
7448	82001	28082
7449	82012	28071
7450	82022	28060
7451	82034	28049
7452	82045	28038
7453	82056	28027
7454	82067	28016
7455	82078	28005
7456	82088	27993
7457	82099	27983
7458	82109	27971
7459	82120	27960
7460	82131	27949
7461	82141	27938
7462	82152	27927
7463	82162	27915
7464	82172	27904
7465	82184	27893
7466	82194	27882
7467	82205	27871
7468	82215	27860
7469	82226	27849
7470	82236	27837
7471	82247	27826
7472	82259	27816
7473	82269	27804
7474	82279	27793
7475	82291	27782
7476	82302	27771
7477	82314	27760
7478	82326	27750
7479	82337	27739
7480	82348	27728
7481	82359	27717
7482	82369	27706
7483	82381	27695
7484	82392	27684
7485	82403	27673
7486	82413	27662
7487	82424	27650
7488	82434	27639
7489	82445	27628
7490	82456	27617
7491	82466	27606
7492	82476	27595
7493	82486	27583
7494	82497	27572
7495	82506	27560
7496	82516	27549
7497	82526	27538
7498	82536	27526
7499	82546	27515
7500	82556	27504
7501	82568	27493
7502	82580	27482
7503	82591	27471
7504	82601	27460
7505	82610	27448
7506	82620	27437
7507	82630	27426
7508	82641	27415
7509	82652	27403
7510	82660	27392
7511	82671	27381
7512	82681	27369
7513	82691	27358
7514	82702	27347
7515	82713	27336
7516	82725	27325
7517	82735	27314
7518	82746	27303
7519	82757	27292
7520	82767	27281
7521	82777	27269
7522	82787	27258
7523	82796	27246
7524	82806	27235
7525	82816	27224
7526	82825	27212
7527	82836	27201
7528	82845	27189
7529	82856	27178
7530	82867	27167
7531	82876	27155
7532	82886	27144
7533	82896	27133
7534	82906	27121
7535	82916	27110
7536	82926	27099
7537	82936	27088
7538	82946	27076
7539	82955	27065
7540	82965	27053
7541	82975	27042
7542	82985	27031
7543	82994	27019
7544	83004	27008
7545	83014	26996
7546	83023	26984
7547	83048	26978
7548	83060	26968
7549	83070	26956
7550	83079	26945
7551	83089	26933
7552	83099	26922
7553	83112	26912
7554	83122	26900
7555	83134	26889
7556	83143	26878
7557	83153	26867
7558	83163	26855
7559	83172	26844
7560	83182	26832
7561	83192	26821
7562	83201	26809
7563	83211	26798
7564	83221	26786
7565	83230	26775
7566	83239	26763
7567	83249	26752
7568	83258	26740
7569	83266	26728
7570	83276	26717
7571	83285	26705
7572	83295	26694
7573	83305	26683
7574	83314	26671
7575	83324	26660
7576	83333	26648
7577	83342	26637
7578	83351	26625
7579	83360	26613
7580	83368	26601
7581	83377	26590
7582	83387	26579
7583	83396	26567
7584	83406	26555
7585	83415	26544
7586	83424	26532
7587	83432	26520
7588	83442	26509
7589	83451	26497
7590	83461	26486
7591	83470	26474
7592	83478	26462
7593	83488	26451
7594	83497	26439
7595	83508	26429
7596	83518	26417
7597	83529	26406
7598	83539	26395
7599	83547	26383
7600	83557	26372
7601	83565	26360
7602	83574	26348
7603	83583	26336
7604	83592	26325
7605	83601	26313
7606	83610	26302
7607	83686	26311
7608	83711	26305
7609	83727	26295
7610	83740	26285
7611	83752	26274
7612	83762	26262
7613	83773	26251
7614	83782	26240
7615	83794	26229
7616	83806	26219
7617	83815	26207
7618	83827	26196
7619	83837	26185
7620	83847	26174
7621	83857	26162
7622	83868	26151
7623	83877	26140
7624	83887	26129
7625	83897	26117
7626	83907	26106
7627	83917	26094
7628	83927	26083
7629	83940	26073
7630	83955	26063
7631	83967	26052
7632	83980	26042
7633	83993	26032
7634	84006	26021
7635	84017	26010
7636	84029	25999
7637	84040	25989
7638	84052	25978
7639	84062	25966
7640	84071	25955
7641	84082	25944
7642	84092	25933
7643	84103	25922
7644	84114	25910
7645	84125	25899
7646	84136	25889
7647	84147	25877
7648	84158	25866
7649	84169	25856
7650	84181	25845
7651	84191	25833
7652	84201	25822
7653	84211	25811
7654	84222	25800
7655	84234	25789
7656	84245	25778
7657	84255	25767
7658	84266	25756
7659	84277	25745
7660	84289	25734
7661	84300	25723
7662	84311	25712
7663	84321	25701
7664	84333	25690
7665	84343	25679
7666	84353	25667
7667	84366	25657
7668	84377	25646
7669	84389	25635
7670	84399	25624
7671	84408	25613
7672	84418	25601
7673	84429	25590
7674	84439	25579
7675	84449	25567
7676	84458	25556
7677	84467	25544
7678	84477	25533
7679	84486	25522
7680	84496	25510
7681	84505	25499
7682	84514	25487
7683	84523	25475
7684	84532	25464
7685	84542	25453
7686	84551	25441
7687	84561	25429
7688	84571	25418
7689	84580	25407
7690	84589	25395
7691	84598	25384
7692	84607	25372
7693	84616	25360
7694	84626	25349
7695	84634	25337
7696	84644	25326
7697	84653	25314
7698	84661	25302
7699	84670	25291
7700	84679	25279
7701	84689	25268
7702	84697	25256
7703	84708	25245
7704	84721	25234
7705	84735	25224
7706	84753	25215
7707	84767	25205
7708	84793	25199
7709	84808	25189
7710	84821	25179
7711	84835	25169
7712	84850	25159
7713	84863	25148
7714	84877	25138
7715	84890	25128
7716	84902	25117
7717	84914	25106
7718	84927	25096
7719	84941	25086
7720	84953	25075
7721	84964	25064
7722	84976	25054
7723	84988	25043
7724	85001	25032
7725	85012	25021
7726	85025	25011
7727	85036	25000
7728	85049	24990
7729	85061	24979
7730	85073	24968
7731	85085	24957
7732	85096	24946
7733	85106	24935
7734	85117	24924
7735	85129	24913
7736	85141	24903
7737	85155	24892
7738	85168	24882
7739	85182	24872
7740	85194	24861
7741	85208	24851
7742	85219	24840
7743	85230	24829
7744	85242	24818
7745	85254	24808
7746	85266	24797
7747	85277	24786
7748	85290	24775
7749	85303	24765
7750	85315	24754
7751	85328	24744
7752	85341	24733
7753	85354	24723
7754	85366	24712
7755	85378	24702
7756	85390	24691
7757	85402	24680
7758	85411	24669
7759	85422	24657
7760	85432	24646
7761	85443	24635
7762	85454	24624
7763	85465	24613
7764	85475	24602
7765	85485	24591
7766	85495	24579
7767	85505	24568
7768	85515	24557
7769	85526	24546
7770	85536	24534
7771	85545	24523
7772	85557	24512
7773	85570	24502
7774	85580	24490
7775	85591	24479
7776	85605	24469
7777	85618	24459
7778	85631	24448
7779	85643	24438
7780	85655	24427
7781	85667	24416
7782	85679	24406
7783	85691	24395
7784	85704	24384
7785	85716	24373
7786	85728	24363
7787	85739	24352
7788	85751	24341
7789	85762	24330
7790	85773	24319
7791	85784	24308
7792	85796	24297
7793	85807	24286
7794	85818	24275
7795	85829	24264
7796	85838	24253
7797	85850	24242
7798	85861	24231
7799	85872	24220
7800	85882	24209
7801	85892	24197
7802	85903	24186
7803	85914	24175
7804	85925	24164
7805	85935	24153
7806	85946	24142
7807	85960	24132
7808	85971	24121
7809	85983	24110
7810	85993	24099
7811	86004	24088
7812	86015	24077
7813	86025	24066
7814	86035	24054
7815	86047	24043
7816	86057	24032
7817	86069	24021
7818	86080	24010
7819	86090	23999
7820	86100	23988
7821	86127	23981
7822	86141	23971
7823	86152	23960
7824	86162	23949
7825	86173	23938
7826	86183	23927
7827	86193	23915
7828	86204	23904
7829	86214	23893
7830	86224	23882
7831	86233	23870
7832	86245	23859
7833	86255	23848
7834	86264	23837
7835	86275	23825
7836	86283	23814
7837	86294	23802
7838	86304	23791
7839	86314	23780
7840	86324	23769
7841	86334	23757
7842	86344	23746
7843	86355	23735
7844	86365	23724
7845	86377	23713
7846	86387	23702
7847	86397	23691
7848	86408	23680
7849	86421	23669
7850	86431	23658
7851	86443	23647
7852	86455	23636
7853	86466	23625
7854	86477	23614
7855	86487	23603
7856	86497	23592
7857	86508	23581
7858	86519	23570
7859	86529	23558
7860	86541	23548
7861	86552	23537
7862	86563	23526
7863	86575	23515
7864	86586	23504
7865	86598	23493
7866	86609	23482
7867	86619	23471
7868	86630	23460
7869	86639	23448
7870	86650	23437
7871	86659	23426
7872	86670	23415
7873	86680	23403
7874	86690	23392
7875	86700	23381
7876	86709	23369
7877	86720	23358
7878	86731	23347
7879	86741	23336
7880	86751	23325
7881	86760	23313
7882	86770	23302
7883	86781	23291
7884	86791	23280
7885	86802	23269
7886	86812	23257
